SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,269 Tumbling River Dr,Wendell,NC,27591,727000,3,3.0,Wendell Falls,2790,10454,2021,68,261,95,Active,,,http://www.redfin.com/NC/Wendell/269-Tumbling-River-Dr-27591/home/174387176,TMLS,2389574,N,Y,35.7713528,-78.4215276
MLS Listing,,Vacant Land,0 Purnell Rd,Wake Forest,NC,27587,1250000,,,Wake,,817621,,68,,,Active,,,http://www.redfin.com/NC/Wake-Forest/13686-Capital-Blvd-27587/home/176126642,TMLS,2389560,N,Y,36.0053053,-78.5182671
MLS Listing,,Single Family Residential,420 Liberty Star Rd,Wendell,NC,27591,574800,3,3.0,Wendell Falls,2803,7405,2020,68,205,95,Active,,,http://www.redfin.com/NC/Wendell/420-Liberty-Star-Rd-27591/home/168670464,TMLS,2389552,N,Y,35.770802,-78.431153
MLS Listing,,Single Family Residential,4300 Brinley Cove Ct,Raleigh,NC,27614,2100000,4,6.0,Brinleys Cove,7990,78408,2015,69,263,121,Active,,,http://www.redfin.com/NC/Raleigh/4300-Brinleys-Cove-Ct-27614/home/60418811,TMLS,2389518,N,Y,35.9373056,-78.6345099
MLS Listing,,Mobile/Manufactured Home,163 Butler Lake Rd,Reidsville,NC,27320,134000,3,2.0,,,,2000,69,,,Active,,,http://www.redfin.com/NC/Reidsville/163-Butler-Lake-Rd-27320/home/64908410,Triad MLS,1028426,N,Y,36.2943282,-79.4865809
MLS Listing,,Single Family Residential,1021 Bradburn Dr,Durham,NC,27713,758220,5,4.0,Durham,3243,5183,2021,69,234,115,Active,,,http://www.redfin.com/NC/Durham/1021-Bradburn-Dr-27713/home/169618319,TMLS,2389508,N,Y,35.880188,-78.956709
MLS Listing,,Single Family Residential,8930 Nc 39 Hwy,Zebulon,NC,27597,1250000,4,3.5,Bunn Lake,5007,539708,2004,69,250,63,Active,,,http://www.redfin.com/NC/Zebulon/8930-NC-39-27597/home/44296822,TMLS,2389502,N,Y,35.8609102,-78.2741987
MLS Listing,,Vacant Land,2623-A/B Whitfield Rd,Chapel Hill,NC,27514,595000,,,Orange,,109335,,69,,,Active,,,http://www.redfin.com/NC/Chapel-Hill/2623-A-B-Whitfield-Rd-27514/home/175409570,TMLS,2389480,N,Y,35.9441,-79.04
MLS Listing,,Single Family Residential,602 Quarry St,Raleigh,NC,27601,310000,2,1.0,Wake,840,5227,1952,69,369,,Active,,,http://www.redfin.com/NC/Raleigh/602-Quarry-St-27601/home/41082096,TMLS,2389461,N,Y,35.7721055,-78.6235376
MLS Listing,,Single Family Residential,2004 Riverview Dr,Clayton,NC,27527,850000,4,4.5,Neuse Colony,4736,127195,1995,69,179,104,Active,,,http://www.redfin.com/NC/Clayton/2004-Riverview-Dr-27527/home/41395441,TMLS,2389458,N,Y,35.6452576,-78.3847782
MLS Listing,,Single Family Residential,413 E Second St,Kenly,NC,27542,100000,3,2.0,Johnston,1293,11412,1920,70,77,,Active,,,http://www.redfin.com/NC/Kenly/413-E-2nd-St-27542/home/43740632,TMLS,2389426,N,Y,35.5892898,-78.1201174
MLS Listing,,Vacant Land,22020 Turner,Chapel Hill,NC,27517,65000,,,Stone Brook,,16552,,70,,285,Active,,,http://www.redfin.com/NC/Chapel-Hill/22020-Turner-27517/home/44537153,TMLS,2389398,N,Y,35.8407649,-79.0626324
MLS Listing,,Vacant Land,S Highway,Erwin,NC,28339,590100,,,Harnett,,7344216,,70,,,Active,,,http://www.redfin.com/NC/Erwin/US-Highway-421-S-Unknown/home/172466481,TMLS,2389379,N,Y,35.3284,-78.6892
MLS Listing,,Single Family Residential,2708 Pebblebrook Dr,Sanford,NC,27330,380000,6,4.0,Pebblebrook,4107,20473,1972,70,93,,Active,,,http://www.redfin.com/NC/Sanford/2708-Pebblebrook-Dr-27330/home/132396735,TMLS,2389356,N,Y,35.4766248,-79.2176004
MLS Listing,,Single Family Residential,Lot 8 Oak Hollow Rd,Timberlake,NC,27583-8808,347840,3,3.5,Person,1967,64033,2022,70,177,,Active,,,http://www.redfin.com/NC/Timberlake/8-Oak-Hollow-Rd-27583/home/172657823,TMLS,2389337,N,Y,36.2526562,-79.0003359
MLS Listing,,Single Family Residential,1116 Us 70a Hwy,Hillsborough,NC,27278,400000,3,2.0,Orange,1882,150282,1937,70,213,,Active,,,http://www.redfin.com/NC/Hillsborough/1116-U-S-Hwy-70A-27278/home/44402384,TMLS,2389315,N,Y,36.0625409,-79.0756842
MLS Listing,,Single Family Residential,11059 Nc 55 Hwy,Dunn,NC,28334,275000,3,2.5,Harnett,2118,26571,1930,70,130,,Active,,,http://www.redfin.com/NC/Dunn/11059-NC-55-28334/home/130576518,TMLS,2389305,N,Y,35.2992155,-78.591323
MLS Listing,,Vacant Land,0 Devils Racetrack Rd,Four Oaks,NC,27524,882375,,,Johnston,,2745586,,70,,,Active,,,http://www.redfin.com/NC/Four-Oaks/5260-Devils-Racetrack-Rd-27524/home/163269908,TMLS,2389294,N,Y,35.3867942,-78.3304556
MLS Listing,,Single Family Residential,439 S Greensboro St,Carrboro,NC,27510,625000,4,3.0,Park Slope,2261,7405,2011,70,276,120,Active,,,http://www.redfin.com/NC/Carrboro/439-S-Greensboro-St-27510/home/45519694,TMLS,2389288,N,Y,35.9045919,-79.0716112
MLS Listing,,Vacant Land,Lot 5 Castleberry Rd,Sanford,NC,27330,51000,,,Lee,,40510,,70,,,Active,,,http://www.redfin.com/NC/Sanford/5-Castleberry-Rd-27332/home/175332087,TMLS,2389236,N,Y,35.4259486,-79.1823447
MLS Listing,,Vacant Land,Lot 4 Castleberry Rd,Sanford,NC,27330,51000,,,Lee,,40510,,70,,,Active,,,http://www.redfin.com/NC/Sanford/4-Castleberry-Rd-27332/home/175332085,TMLS,2389234,N,Y,35.4257544,-79.1831887
MLS Listing,,Vacant Land,Lot 3 Lemon Springs Rd,Sanford,NC,27330,43850,,,Lee,,95832,,70,,,Active,,,http://www.redfin.com/NC/Sanford/Lot-3-Lemon-Springs-Rd-27332/home/175332084,TMLS,2389233,N,Y,35.4115162381536,-79.1743981401672
MLS Listing,,Vacant Land,2933 Mt Vernon Church Rd,Raleigh,NC,27614,200000,,,To Be Added,,33904,,70,,,Active,,,http://www.redfin.com/NC/Raleigh/2933-Mount-Vernon-Church-Rd-27613/home/175331735,TMLS,2389208,N,Y,35.9763249,-78.6942792
MLS Listing,,Vacant Land,1010 N Roycroft Rd,Creedmoor,NC,27522,460000,,,Creedmoor,,,,71,,,Active,,,http://www.redfin.com/NC/Creedmoor/1010-N-Roycroft-Rd-27522/home/174138012,Triad MLS,1028021,N,Y,36.0835291,-78.7600361
MLS Listing,,Single Family Residential,3426 Snowbed Ridge Dr,Apex,NC,27502,1085900,5,4.0,Wake,4286,17424,2022,71,253,55,Active,,,http://www.redfin.com/NC/Unknown/3426-Snowbed-Ridge-Dr-27502/home/175330377,TMLS,2389141,N,Y,35.730755,-78.945033
MLS Listing,,Mobile/Manufactured Home,190 Upchurch Rd,Zebulon,NC,27597,219000,4,2.0,Franklin,2281,91911,2007,71,96,,Active,,,http://www.redfin.com/NC/Zebulon/190-Upchurch-Rd-27597/home/143759314,TMLS,2389139,N,Y,35.9247762,-78.3241453
MLS Listing,,Vacant Land,1100 Brown St,Durham,NC,27713,65000,,,Belmont Park,,51967,,71,,,Active,,,http://www.redfin.com/NC/Durham/1100-Brown-St-27713/home/43607457,TMLS,2389136,N,Y,35.94138,-78.92191
MLS Listing,,Single Family Residential,1624 Maizefield Ln,Fuquay Varina,NC,27526-7593,386000,4,3.0,Ballentine,2590,7840,2005,71,149,55,Active,,,http://www.redfin.com/NC/Fuquay-Varina/1624-Maizefield-Ln-27526/home/41282799,TMLS,2389124,N,Y,35.6120739,-78.7729678
MLS Listing,,Single Family Residential,335 Glenn St,Franklinton,NC,27525,375000,3,2.5,Franklin,2209,23958,2021,71,170,,Active,,,http://www.redfin.com/NC/Franklinton/335-Glenn-St-27525/home/175328753,TMLS,2389071,N,Y,36.1081382,-78.4502439
MLS Listing,,Single Family Residential,206 N Franklin Dr,Sanford,NC,27330,315000,3,2.0,Lee,1910,36590,1940,71,165,,Active,,,http://www.redfin.com/NC/Sanford/206-N-Franklin-Dr-27330/home/132356309,TMLS,2389067,N,Y,35.4717835,-79.2203214
MLS Listing,,Single Family Residential,0.41 acre lot on Lancelot Ln,Graham,NC,27253,17000,,,Avalon Valley,,,,71,,,Active,,,http://www.redfin.com/NC/Graham/0-41-acre-lot-on-Lancelot-Ln-27253/home/175328436,Triad MLS,1028203,N,Y,36.06345,-79.365552
MLS Listing,,Single Family Residential,3431 Redbud Ln,Raleigh,NC,27607,1550000,5,5.5,Ridgewood,3916,13068,2021,71,396,,Active,,,http://www.redfin.com/NC/Raleigh/3431-Redbud-Ln-27607/home/41077898,TMLS,2389051,N,Y,35.8021106,-78.6836822
MLS Listing,,Vacant Land,Crawford Hts,Hayesville,NC,28904,94900,,,Hayesville,,454766,,71,,,Active,,,http://www.redfin.com/NC/Hayesville/Crawford-HTS-28904/home/174675137,NEGBOR,307512,N,Y,35.515511,-79.099968
MLS Listing,,Single Family Residential,13809 Bold Run Hill Rd,Wake Forest,NC,27587-9999,1375000,5,5.5,Wake,5325,522720,2004,71,258,,Active,,,http://www.redfin.com/NC/Wake-Forest/13809-Bold-Run-Hill-Rd-27587/home/41274456,TMLS,2389036,N,Y,36.0371534,-78.5937256
MLS Listing,,Single Family Residential,4616 Woodmill Run,Apex,NC,27539-9393,470000,4,2.5,Hallmark,3137,30492,1994,71,150,6,Active,,,http://www.redfin.com/NC/Apex/4616-Woodmill-Run-27539/home/41161062,TMLS,2389019,N,Y,35.6856112,-78.7967814
MLS Listing,,Single Family Residential,1621 Nottingham Rd,Raleigh,NC,27607-6629,1475000,5,3.5,Sunset Hills,4650,10890,2022,71,317,,Active,,,http://www.redfin.com/NC/Raleigh/1621-Nottingham-Rd-27607/home/171421262,TMLS,2388979,N,Y,35.8111317,-78.6742931
MLS Listing,,Single Family Residential,1617 Nottingham Rd,Raleigh,NC,27607-6629,1300000,4,3.5,Sunset Hills,3676,10454,2022,71,354,,Active,,,http://www.redfin.com/NC/Raleigh/1617-Nottingham-Rd-27607/home/171421261,TMLS,2388975,N,Y,35.8109748,-78.674244
MLS Listing,,Condo/Co-op,615 W Peace St #307,Raleigh,NC,27605-1519,499900,2,2.0,Wake,974,,2022,71,513,243,Active,,,http://www.redfin.com/NC/Raleigh/615-W-Peace-St-27605/unit-307/home/174324332,TMLS,2388973,N,Y,35.788423,-78.648392
MLS Listing,,Condo/Co-op,615 W Peace St #306,Raleigh,NC,27605,449900,2,2.0,Wake,974,,2021,71,462,243,Active,,,http://www.redfin.com/NC/Raleigh/615-W-Peace-St-27605/unit-306/home/173181667,TMLS,2388969,N,Y,35.788423,-78.648392
MLS Listing,,Condo/Co-op,615 W Peace St #301,Raleigh,NC,27605,529900,2,2.0,Wake,1099,,2022,71,482,274,Active,,,http://www.redfin.com/NC/Raleigh/615-W-Peace-St-27605/unit-301/home/173181553,TMLS,2388968,N,Y,35.788423,-78.648392
MLS Listing,,Condo/Co-op,615 W Peace St #207,Raleigh,NC,27605-1519,489900,2,2.0,Wake,974,,2022,71,503,243,Active,,,http://www.redfin.com/NC/Raleigh/615-W-Peace-St-27605/unit-207/home/174287122,TMLS,2388966,N,Y,35.788423,-78.648392
MLS Listing,,Single Family Residential,237 Saddletree Rd,Oxford,NC,27565,570000,6,4.5,Green Acres,4380,34848,1999,71,130,,Active,,,http://www.redfin.com/NC/Oxford/237-Saddletree-Rd-27565/home/40959357,TMLS,2388962,N,Y,36.3089964,-78.5648209
MLS Listing,,Condo/Co-op,615 W Peace St #202,Raleigh,NC,27605,484900,2,2.0,Wake,974,,2022,71,498,243,Active,,,http://www.redfin.com/NC/Raleigh/615-W-Peace-St-27605/unit-202/home/173372580,TMLS,2388960,N,Y,35.788423,-78.648392
MLS Listing,,Condo/Co-op,615 W Peace St #201,Raleigh,NC,27605-1519,519900,2,2.0,Wake,1099,,2022,71,473,274,Active,,,http://www.redfin.com/NC/Raleigh/615-W-Peace-St-27605/unit-201/home/174445114,TMLS,2388956,N,Y,35.788423,-78.648392
MLS Listing,,Condo/Co-op,611 W South St #303,Raleigh,NC,27603-2119,490000,2,2.5,Wake,872,,2022,71,562,345,Active,,,http://www.redfin.com/NC/Raleigh/611-West-South-St-27603/unit-303/home/171198926,TMLS,2388951,N,Y,35.7720142,-78.6490713
MLS Listing,,Condo/Co-op,611 W South St #211,Raleigh,NC,27603-2119,400000,1,1.5,Wake,741,,2022,71,540,294,Active,,,http://www.redfin.com/NC/Raleigh/611-West-South-St-27603/unit-211/home/174660167,TMLS,2388947,N,Y,35.7720142,-78.6490713
MLS Listing,,Vacant Land,0 L Cooper Rd,Cameron,NC,28326,5500,,,Moore,,82764,,71,,,Active,,,http://www.redfin.com/NC/Cameron/1391-L-Cooper-Rd-28326/home/175631321,TMLS,2388944,N,Y,35.2905274,-79.2520272
MLS Listing,,Condo/Co-op,611 W South St #210,Raleigh,NC,27603-2119,595000,2,2.0,Wake,1156,,2022,71,515,457,Active,,,http://www.redfin.com/NC/Raleigh/611-West-South-St-27603/unit-210/home/172124336,TMLS,2388943,N,Y,35.7720142,-78.6490713
MLS Listing,,Condo/Co-op,611 W South St #209,Raleigh,NC,27603-2119,445000,1,1.5,Wake,905,,2022,71,492,358,Active,,,http://www.redfin.com/NC/Raleigh/611-West-South-St-27603/unit-209/home/171198925,TMLS,2388935,N,Y,35.7720142,-78.6490713
MLS Listing,,Vacant Land,0 Oakleaf Rd,Sanford,NC,27332,8000,,,Lee,,56628,,71,,,Active,,,http://www.redfin.com/NC/SANFORD/OAKLEAF-RD-27332/home/132471191,TMLS,2388929,N,Y,35.372185,-79.239251
MLS Listing,,Condo/Co-op,611 W South St #104,Raleigh,NC,27603-2119,360000,1,1.5,Wake,720,,2022,71,500,285,Active,,,http://www.redfin.com/NC/Raleigh/611-West-South-St-27603/unit-104/home/174555426,TMLS,2388927,N,Y,35.7720142,-78.6490713
MLS Listing,,Townhouse,528 N Roxboro St,Durham,NC,27701-0000,659000,2,2.5,Durham,1757,1350,2022,71,375,110,Active,,,http://www.redfin.com/NC/Durham/528-N-Roxboro-St-27701/home/173317960,TMLS,2388918,N,Y,35.997671,-78.894901
MLS Listing,,Townhouse,522 N Roxboro St,Durham,NC,27701-0000,649000,2,2.5,Durham,1777,1219,2022,71,365,110,Active,,,http://www.redfin.com/NC/Durham/522-N-Roxboro-St-27701/home/173317958,TMLS,2388908,N,Y,35.997542,-78.895005
MLS Listing,,Townhouse,520 N Roxboro St,Durham,NC,27701,649000,2,2.5,Durham,1777,1089,2022,71,365,110,Active,,,http://www.redfin.com/NC/Durham/520-N-Roxboro-St-27701/home/173317956,TMLS,2388902,N,Y,35.997502,-78.895037
MLS Listing,,Condo/Co-op,615 Daniels St #316,Raleigh,NC,27605,399900,1,1.0,Wake,639,,2022,71,626,185,Active,,,http://www.redfin.com/NC/Raleigh/615-Daniels-St-27605/unit-316/home/172258146,TMLS,2388898,N,Y,35.7931422,-78.661038
MLS Listing,,Condo/Co-op,615 Daniels St #216,Raleigh,NC,27605-1114,389900,1,1.0,Wake,639,,2022,71,610,185,Active,,,http://www.redfin.com/NC/Raleigh/615-Daniels-St-27605/unit-216/home/173788077,TMLS,2388891,N,Y,35.7931422,-78.661038
MLS Listing,,Condo/Co-op,615 Daniels St #111,Raleigh,NC,27605-1114,424900,2,1.5,Wake,909,,2022,71,467,266,Active,,,http://www.redfin.com/NC/Raleigh/615-Daniels-St-27605/unit-111/home/173787989,TMLS,2388877,N,Y,35.7931422,-78.661038
MLS Listing,,Vacant Land,Lot 3 Mt Sinai Rd,Chapel Hill,NC,27514,250000,,,Orange,,89733,,71,,,Active,,,http://www.redfin.com/NC/Chapel-Hill/Lot-3-Mount-Sinai-Rd-27514/home/175318163,TMLS,2388873,N,Y,35.9925875085872,-79.0678306007385
MLS Listing,,Townhouse,2109 Mullingar St,Cary,NC,27518-6868,495000,3,2.5,Wake,2738,2308,2021,71,181,130,Active,,,http://www.redfin.com/NC/Cary/2109-Mullingar-ST-27518/home/174699409,TMLS,2388874,N,Y,35.7486353708655,-78.7538233816147
MLS Listing,,Townhouse,2105 Mullingar St,Cary,NC,27518-6868,505000,3,2.5,Wake,2651,2570,2021,71,190,130,Active,,,http://www.redfin.com/NC/Cary/2105-Mullingar-ST-27518/home/174966610,TMLS,2388871,N,Y,35.7486440782585,-78.7538126527786
MLS Listing,,Single Family Residential,204 Harvest Ln,Pittsboro,NC,27312,1325000,4,4.5,The Hamptons,3781,128937,2014,71,350,146,Active,,,http://www.redfin.com/NC/Pittsboro/204-Harvest-Ln-27312/home/41392178,TMLS,2388854,N,Y,35.7784158,-79.095462
MLS Listing,,Vacant Land,213 Sagamore Dr,Louisburg,NC,27549,129900,,,Lake Royale,,20037,,72,,82,Active,,,http://www.redfin.com/NC/Louisburg/213-Sagamore-Dr-27549/home/164853747,TMLS,2388845,N,Y,35.9868062,-78.2088244
MLS Listing,,Single Family Residential,4500 Scottland Dr,Mebane,NC,27302,3600000,4,5.0,Orange,10687,871200,2008,72,337,,Active,,,http://www.redfin.com/NC/Mebane/4500-Scottland-Dr-27302/home/44421264,TMLS,2388841,N,Y,35.995385,-79.253512
MLS Listing,,Single Family Residential,2253 Surl Mt Tirzah Rd,Timberlake,NC,27583-9173,149900,3,1.0,Person,1369,21780,1967,72,109,,Active,,,http://www.redfin.com/NC/Timberlake/2253-Surl-Mount-Tirzah-Rd-27583/home/44439196,TMLS,2388808,N,Y,36.3147681,-78.8959131
MLS Listing,,Vacant Land,7804 Colson Ln,Youngsville,NC,27596,165000,,,Wake,,50486,,72,,,Active,,,http://www.redfin.com/NC/Youngsville/7804-Colson-LN-27596/home/175313702,TMLS,2388799,N,Y,35.921994,-78.385026
MLS Listing,,Vacant Land,7808 Colson Ln,Youngsville,NC,27596,165000,,,Wake,,58501,,72,,,Active,,,http://www.redfin.com/NC/Youngsville/7808-Colson-LN-27596/home/175313582,TMLS,2388797,N,Y,35.921475406846,-78.3847848465576
MLS Listing,,Vacant Land,7805 Colson Ln,Youngsville,NC,27596,175000,,,Wake,,68345,,72,,,Active,,,http://www.redfin.com/NC/Youngsville/7805-Colson-LN-27596/home/175313559,TMLS,2388795,N,Y,35.923155,-78.38511
MLS Listing,,Single Family Residential,175 W Weatherford Dr,Angier,NC,27501,529500,5,4.0,Weatherford,2949,33105,2021,72,180,45,Active,,,http://www.redfin.com/NC/Angier/175-W-Weatherford-DR-27501/home/175313558,TMLS,2388794,N,Y,35.5230583637606,-78.6813950046387
MLS Listing,,Vacant Land,7801 Colson Ln,Youngsville,NC,27596,175000,,,Wake,,73616,,72,,,Active,,,http://www.redfin.com/NC/Youngsville/7801-Colson-LN-27596/home/175313494,TMLS,2388792,N,Y,35.922555,-78.384561
MLS Listing,,Single Family Residential,928 Belvin Ave,Durham,NC,27704,200000,2,1.0,Durham,836,10846,1949,72,239,,Active,,,http://www.redfin.com/NC/Durham/928-Belvin-Ave-27704/home/43540854,TMLS,2388784,N,Y,36.0346481,-78.8792876
MLS Listing,,Single Family Residential,76 Dory Ln,Clayton,NC,27520,409900,4,2.5,Austin Pond,2403,21780,2002,72,171,,Active,,,http://www.redfin.com/NC/Clayton/76-Dory-Ln-27520/home/43722084,TMLS,2388766,N,Y,35.6237309,-78.527329
MLS Listing,,Single Family Residential,6629 Prescott Shore Dr,Wake Forest,NC,27587,700000,4,3.5,Wake,3000,25264,2021,72,233,70,Active,,,http://www.redfin.com/NC/WAKE-FOREST/6629-PRESCOTT-SHORE-DR-27587/home/174388315,TMLS,2388732,N,Y,35.961459,-78.442679
MLS Listing,,Vacant Land,2790 Plainview Church Rd,Angier,NC,27501,367500,,,Johnston,,686505,,72,,,Active,,,http://www.redfin.com/NC/Angier/2790-Plainview-Church-Rd-27501/home/166035140,TMLS,2388730,N,Y,35.4997876,-78.6625217
MLS Listing,,Single Family Residential,372 Old Murphy Rd,Zebulon,NC,27597,775000,5,3.0,Johnston,3499,516621,2015,72,221,,Active,,,http://www.redfin.com/NC/Zebulon/372-Old-Murphy-Rd-27597/home/109862415,TMLS,2388727,N,Y,35.7054631,-78.2766346
MLS Listing,,Vacant Land,6515 Little Satterwhite Rd,Oxford,NC,27565,225000,,,Granville,,2188890,,72,,,Active,,,http://www.redfin.com/NC/Oxford/6515-Little-Satterwhite-Rd-27565/home/40980060,TMLS,2388722,N,Y,36.3618467,-78.6921743
MLS Listing,,Single Family Residential,209 Plainview Ave,Raleigh,NC,27604,789900,3,2.0,Belvidere Park,1610,10018,1950,72,491,,Active,,,http://www.redfin.com/NC/Raleigh/209-Plainview-Ave-27604/home/41089318,TMLS,2388720,N,Y,35.7983562,-78.622263
MLS Listing,,Vacant Land,114 Ojibwa Dr,Louisburg,NC,27549,28500,,,Lake Royale,,16117,,72,,,Active,,,http://www.redfin.com/NC/Louisburg/114-Ojibwa-DR-27549/unit-2178C/home/172467664,TMLS,2388696,N,Y,35.945313486637,-78.1822054490738
MLS Listing,,Single Family Residential,43 N Carrie St,Coats,NC,27521-8313,168000,3,2.0,Harnett,1070,16988,1961,72,157,,Active,,,http://www.redfin.com/NC/Coats/43-N-Carrie-St-27521/home/130275654,TMLS,2388669,N,Y,35.4084195,-78.6738009
MLS Listing,,Single Family Residential,1105 Winona Rd,Raleigh,NC,27609,575000,5,2.5,Eastgate,2369,13503,1968,72,243,,Active,,,http://www.redfin.com/NC/Raleigh/1105-Winona-Rd-27609/home/41085460,TMLS,2388667,N,Y,35.835984,-78.6206558
MLS Listing,,Single Family Residential,3419 Edgemont Dr,Raleigh,NC,27612,1399900,4,3.5,Wake,4217,15246,2021,72,332,,Active,,,http://www.redfin.com/NC/Raleigh/3419-Edgemont-Dr-27612/home/41113524,TMLS,2388653,N,Y,35.8268,-78.6995876
MLS Listing,,Single Family Residential,321 Price Ave,Durham,NC,27707,339000,3,2.5,Durham,1150,3049,2021,72,295,,Active,,,http://www.redfin.com/NC/Durham/321-Price-Ave-27707/home/175310011,TMLS,2388635,N,Y,35.9797274,-78.9016696
MLS Listing,,Vacant Land,05 Grassy Creek Rd,Oxford,NC,27565,336000,,,Granville,,4181760,,72,,,Active,,,http://www.redfin.com/NC/Oxford/05-Grassy-Creek-Rd-27565/home/175309960,TMLS,2388633,N,Y,36.3334,-78.6153
MLS Listing,,Condo/Co-op,611 W South St #110,Raleigh,NC,27603-2119,460000,1,1.5,Wake,1043,,2022,73,441,413,Active,,,http://www.redfin.com/NC/Raleigh/611-West-South-St-27603/unit-110/home/171198922,TMLS,2388557,N,Y,35.7720142,-78.6490713
MLS Listing,,Vacant Land,2115 E Millbrook Rd Unit & 4908  Atlantic Av,Raleigh,NC,27604-0000,775000,,,Millbrook,,194277,,73,,,Active,,,http://www.redfin.com/NC/Raleigh/2115-E-Millbrook-Rd-27604/unit-4908-Atlantic-Av/home/175305309,TMLS,2388543,N,Y,35.8489025,-78.5991185
MLS Listing,,Single Family Residential,3223 Nc Highway 62,Burlington,NC,27217,254950,3,1.5,,,,1951,73,,,Active,,,http://www.redfin.com/NC/Burlington/3223-NC-62-27217/home/115176830,Triad MLS,1027822,N,Y,36.1542813,-79.4059643
MLS Listing,,Single Family Residential,1008 Hillside Falls Dr #126,Wake Forest,NC,27587,519753,3,3.0,Stone Mill Falls,2622,8712,2021,73,198,131,Active,,,http://www.redfin.com/NC/Falls/1008-Hillside-Falls-DR-27587/unit-126/home/175304442,TMLS,2388506,N,Y,35.940549,-78.485864
MLS Listing,,Single Family Residential,1004 Hillside Falls Dr #127,Wake Forest,NC,27587,475061,2,2.0,Stone Mill Falls,1811,8712,2021,73,262,131,Active,,,http://www.redfin.com/NC/Falls/1004-Hillside-Falls-DR-27587/unit-127/home/175304396,TMLS,2388502,N,Y,35.944527,-78.479953
MLS Listing,,Townhouse,117 Rosemont Ln,Sanford,NC,27330,519000,3,3.0,Rosemont,2000,10890,2021,73,260,250,Active,,,http://www.redfin.com/NC/SANFORD/117-ROSEMONT-LN-27330/home/167954461,TMLS,2388479,N,Y,35.478271,-79.193788
MLS Listing,,Single Family Residential,3600-3780 N Nc Highway 62,Burlington,NC,27217,84270,,,Burlington,,,,73,,,Active,,,http://www.redfin.com/NC/Burlington/3600-N-Carolina-62-27217/home/175302799,Triad MLS,1027721,N,Y,36.16221,-79.3974778
MLS Listing,,Single Family Residential,615 E H St,Erwin,NC,28339,380000,7,5.5,Erwin Mills,5457,37897,1985,73,70,,Active,,,http://www.redfin.com/NC/Erwin/615-E-H-St-28339/home/130263995,TMLS,2388424,N,Y,35.3273434,-78.6654255
MLS Listing,,Vacant Land,0 Sunset Rd,Oxford,NC,27565,80000,,,Granville,,449103,,73,,,Active,,,http://www.redfin.com/NC/Oxford/1586-Sunset-Rd-27565/home/175631325,TMLS,2388412,N,Y,36.3585439,-78.7133894
MLS Listing,,Single Family Residential,328 Azalea Dr,Chapel Hill,NC,27517,585000,4,3.0,Morgan Creek Hills,3592,30056,1973,73,163,,Active,,,http://www.redfin.com/NC/Chapel-Hill/328-Azalea-Dr-27517/home/44391087,TMLS,2388409,N,Y,35.8889188,-79.0509328
MLS Listing,,Single Family Residential,449 Bridgers Rd,Kenly,NC,27542,350000,4,2.5,Johnston,2521,50529,1989,74,139,,Active,,,http://www.redfin.com/NC/Kenly/449-Bridgers-Rd-27542/home/43700452,TMLS,2388366,N,Y,35.5877846,-78.1005882
MLS Listing,,Single Family Residential,2501 Westover Dr,Henderson,NC,27536,185000,3,2.5,Vance,1900,8712,1953,74,97,,Active,,,http://www.redfin.com/NC/Henderson/2501-Westover-Dr-27536/home/44533874,TMLS,2388363,N,Y,36.314118,-78.430295
MLS Listing,,Vacant Land,113 Colonial Trl,Pittsboro,NC,27312,159000,,,Chapel Ridge,,16552,,74,,875,Active,,,http://www.redfin.com/NC/Pittsboro/113-Colonial-Trail-Ct-27312/home/41387657,TMLS,2388355,N,Y,35.794709,-79.224889
MLS Listing,,Vacant Land,49 Bob White Way,Pittsboro,NC,27312,89000,,,Chapel Ridge,,20037,,74,,,Active,,,http://www.redfin.com/NC/Pittsboro/49-Bob-White-27312/unit-285/home/59399377,TMLS,2388285,N,Y,35.7899752,-79.2124694
MLS Listing,,Single Family Residential,21 Tara Ln,Timberlake,NC,27583,354900,3,2.5,Person,2154,65340,2021,74,165,,Active,,,http://www.redfin.com/NC/Timberlake/21-Tara-Ln-27583/home/166690644,TMLS,2388251,N,Y,36.2829573,-78.905545
MLS Listing,,Vacant Land,11281 Old Stage Rd,Willow Spring(s),NC,27592,70000,,,Wake,,20037,,74,,,Active,,,http://www.redfin.com/NC/Willow-Spring/11281-Old-Stage-Rd-27592/home/109533667,TMLS,2388202,N,Y,35.605264,-78.687252
MLS Listing,,Single Family Residential,1921 Banbury Rd,Raleigh,NC,27608,1480000,5,4.0,Budleigh,3308,21344,2018,74,447,,Active,August-21-2021 02:00 PM,August-21-2021 04:00 PM,http://www.redfin.com/NC/Raleigh/1921-Banbury-Rd-27608/home/41117668,TMLS,2388198,N,Y,35.8109022,-78.6664004
