SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,301 Queens Plate Ct,Raleigh,NC,27606,650000,5,4.5,Wake,3315,18295,2019,87,196,38,Active,,,http://www.redfin.com/NC/Raleigh/301-Queens-Plate-Ct-27606/home/160387443,TMLS,2235166,N,Y,35.73971,-78.739259
MLS Listing,,Single Family Residential,552 Crestdale Dr,Clayton,NC,27520,415000,4,2.5,Cassedale,2960,33541,2006,87,140,18,Active,May-5-2019 02:00 PM,May-5-2019 04:00 PM,http://www.redfin.com/NC/Clayton/552-Crestdale-Dr-27520/home/43748654,TMLS,2235164,N,Y,35.6733975,-78.4686008
MLS Listing,,Single Family Residential,3071 Freeman Farm Way,Rolesville,NC,27571,400000,4,3.0,Heritage,3100,11325,2013,87,129,44,Active,,,http://www.redfin.com/NC/Rolesville/3071-Freeman-Farm-Way-27571/home/52417651,TMLS,2235161,N,Y,35.9318974,-78.475927
MLS Listing,,Vacant Land,2001 Marks Creek Rd,Knightdale,NC,27545,225000,,,Wake,,192535,,87,,,Active,,,http://www.redfin.com/NC/Knightdale/2001-Marks-Creek-Rd-27545/home/88634264,TMLS,2235156,N,Y,35.788809,-78.4587559
MLS Listing,,Single Family Residential,4566 Ashtons Way,Franklinton,NC,27525,359700,4,3.0,Granville,2855,40075,2019,87,126,31,Active,,,http://www.redfin.com/NC/Franklinton/4566-Ashtons-Way-27525/home/160387357,TMLS,2235155,N,Y,36.1400463462803,-78.5218161749987
MLS Listing,,Vacant Land,1401 Whites Mill Rd,High Point,NC,27265,79000,,,Tecumseh,,,,87,,,Active,,,http://www.redfin.com/NC/High-Point/1401-Whites-Mill-Rd-27265/home/94729193,Triad MLS,916225,N,Y,36.031427,-79.993041
MLS Listing,,Single Family Residential,1002 Meridian Way,Knightdale,NC,27545,350000,3,2.5,Princeton Manor,2484,7840,2019,87,141,40,Active,,,http://www.redfin.com/NC/Knightdale/1002-Meridian-Way-27545/home/160387142,TMLS,2235142,N,Y,35.775033256792,-78.5354430261613
MLS Listing,,Single Family Residential,801 Sunset Dr,High Point,NC,27262,155000,3,2.0,Emerywood,,,1926,87,,,Active,,,http://www.redfin.com/NC/High-Point/801-Sunset-Dr-27262/home/94711502,Triad MLS,916222,N,Y,35.9652457,-80.0219646
MLS Listing,,Single Family Residential,2004 Harvell St,Asheboro,NC,27205,189900,3,2.5,Stoney Ridge,,,1987,87,,,Active,,,http://www.redfin.com/NC/Asheboro/2004-Harvell-St-27205/home/94813525,Triad MLS,916206,N,Y,35.679092,-79.831739
MLS Listing,,Single Family Residential,5515 Rambling Rd,Greensboro,NC,27409,391900,4,3.0,St. James Ridge,,,2019,87,,60,Active,,,http://www.redfin.com/NC/Greensboro/5515-Rambling-Rd-27409/home/143799193,Triad MLS,916207,N,Y,36.153518,-79.938913
MLS Listing,,Vacant Land,57 Julip Ct,Pittsboro,NC,27312,155000,,,Chatham,,40075,,87,,,Active,,,http://www.redfin.com/NC/Pittsboro/57-N-Julip-Ct-27312/home/108604232,TMLS,2235122,N,Y,35.7378941,-79.0655263
MLS Listing,,Townhouse,3119 Morningside Dr,Raleigh,NC,27607,220000,3,2.5,Meredith Townes,1452,1306,1974,87,152,348,Active,,,http://www.redfin.com/NC/Raleigh/3119-Morningside-Dr-27607/home/41124575,TMLS,2235120,N,Y,35.8262249,-78.6899299
MLS Listing,,Single Family Residential,8509 Hurst Dr,Raleigh,NC,27603,409900,3,4.0,Whitecroft Manor,3225,21780,2019,87,127,35,Active,May-4-2019 10:00 AM,May-4-2019 05:00 PM,http://www.redfin.com/NC/Raleigh/8509-Hurst-Dr-27603/home/160386794,TMLS,2235118,N,Y,35.6629272,-78.668415
MLS Listing,,Single Family Residential,8501 Oak Level Church Rd,Stokesdale,NC,27357,329900,3,2.0,,,,2019,87,,,Active,May-5-2019 02:00 PM,May-5-2019 04:00 PM,http://www.redfin.com/NC/Stokesdale/8501-Oak-Level-Church-Rd-27357/home/160386584,Triad MLS,915970,N,Y,36.2468339,-79.996149
MLS Listing,,Vacant Land,490 Chapel Ridge Dr,Pittsboro,NC,27312,75000,,,Chapel Ridge,,20037,,87,,146,Active,,,http://www.redfin.com/NC/Pittsboro/490-Chapel-Ridge-Dr-27312/home/41382114,TMLS,2235102,N,Y,35.786222,-79.217275
MLS Listing,,Single Family Residential,5028 Red Poll Dr Unit M-44,Greensboro,NC,27405,190400,3,2.5,Reedy Fork Ranch - Northwood,,,2019,87,,50,Active,,,http://www.redfin.com/NC/Greensboro/5028-Red-Poll-Dr-27405/unit-M-44/home/160386542,Triad MLS,916042,N,Y,36.1904594,-79.6969878
MLS Listing,,Single Family Residential,443 Creekridge Dr,Eden,NC,27288,148000,4,2.5,Creekridge,,,1988,87,,,Active,,,http://www.redfin.com/NC/Eden/443-Creekridge-Dr-27288/home/94769145,Triad MLS,916172,N,Y,36.5185461,-79.7335008
MLS Listing,,Single Family Residential,101 Dumbarton Ct,Cary,NC,27511,1190000,4,5.0,MacGregor Downs,5374,34848,1971,87,221,8,Active,,,http://www.redfin.com/NC/Cary/101-Dumbarton-Ct-27511/home/41091013,TMLS,2235095,N,Y,35.7514065,-78.7957634
MLS Listing,,Single Family Residential,4225 Vineyard Ridge Dr,Zebulon,NC,27597-7686,279900,5,3.0,Weavers Pond,2625,10454,2015,88,107,55,Active,,,http://www.redfin.com/NC/Zebulon/4225-Vineyard-Ridge-Dr-27597/home/101729482,TMLS,2235092,N,Y,35.858092,-78.329738
MLS Listing,,Single Family Residential,1927 Old Crews Rd,Knightdale,NC,27545,169000,4,2.0,Wake,1617,58370,1984,88,105,,Active,,,http://www.redfin.com/NC/Knightdale/1927-Old-Crews-Rd-27545/home/41082164,TMLS,2235079,N,Y,35.831727,-78.49159
MLS Listing,,Single Family Residential,2825 Clifton Oaks Dr,New Hill,NC,27562,633500,5,4.0,Wake,4583,11325,2019,88,138,65,Active,,,http://www.redfin.com/NC/New-Hill/2825-Clifton-Oaks-Dr-27562/home/160384816,TMLS,2235077,N,Y,35.677937,-78.948767
MLS Listing,,Single Family Residential,2853 Jordan Pointe Blvd,New Hill,NC,27562,662500,5,5.0,Wake,4476,11325,2019,88,148,65,Active,,,http://www.redfin.com/NC/New-Hill/2853-Jordan-Pointe-Blvd-27562/home/105469658,TMLS,2235073,N,Y,35.6812641,-78.9473629
MLS Listing,,Single Family Residential,2901 Jordan Pointe Blvd,New Hill,NC,27562,641500,5,4.0,Wake,4121,11325,2019,88,156,65,Active,,,http://www.redfin.com/NC/New-Hill/2901-Jordan-Pointe-Blvd-27562/home/112471405,TMLS,2235068,N,Y,35.6798081,-78.9465962
MLS Listing,,Single Family Residential,317 Ivy Arbor Way Lot 1368,Holly Springs,NC,27540,399990,3,2.5,Wake,2209,5749,2019,88,181,142,Active,,,http://www.redfin.com/NC/Holly-Springs/317-Ivy-Arbor-Way-27540/unit-1368/home/160384709,TMLS,2235066,N,Y,35.6677,-78.8709
MLS Listing,,Vacant Land,124 Oklahoma Dr,Louisburg,NC,27549,9800,,,Lake Royale,,14810,,88,,75,Active,,,http://www.redfin.com/NC/Louisburg/124-Oklahoma-Dr-27549/unit-R1235/home/59027694,TMLS,2235064,N,Y,35.9844933,-78.2096908
MLS Listing,,Vacant Land,119 Cherokee Dr,Louisburg,NC,27549,9800,,,Lake Royale,,14810,,88,,75,Active,,,http://www.redfin.com/NC/Louisburg/119-Cherokee-Dr-27549/unit-R1009/home/59027695,TMLS,2235062,N,Y,35.9765587,-78.2083803
MLS Listing,,Vacant Land,Capps Rd,Selma,NC,27576,29500,,,Johnston,,84942,,88,,,Active,,,http://www.redfin.com/NC/Pine-Level/Capps-Rd-27576/home/160384530,TMLS,2235060,N,Y,35.543859,-78.233043
MLS Listing,,Single Family Residential,1600 Entheos Ln,Raleigh,NC,27610-5962,189000,3,2.5,Park at Sanderford,1676,6098,1997,88,113,,Active,,,http://www.redfin.com/NC/Raleigh/1600-Entheos-Ln-27610/home/41217965,TMLS,2235059,N,Y,35.7360751,-78.6112117
MLS Listing,,Single Family Residential,1500 Pointon Way #156,Wake Forest,NC,27587,339990,4,3.5,Wake,2298,6098,2019,88,148,107,Active,,,http://www.redfin.com/NC/Wake-Forest/1500-Pointon-Way-27587/unit-156/home/163835694,TMLS,2235058,N,Y,35.9559513,-78.5117501
MLS Listing,,Single Family Residential,7806 Front Nine Dr,Stokesdale,NC,27357,449900,4,3.5,Dawn Acres,,,2019,88,,55,Active,May-4-2019 01:00 PM,May-4-2019 05:00 PM,http://www.redfin.com/NC/Stokesdale/7806-Front-Nine-Dr-27357/home/160383543,Triad MLS,915764,N,Y,36.216565,-79.984481
MLS Listing,,Vacant Land,6811 Nc 54 Hwy,Mebane,NC,27302,199000,,,Orange,,884137,,88,,,Active,,,http://www.redfin.com/NC/Mebane/6811-N-Carolina-54-27302/home/146428193,TMLS,2235049,N,Y,35.9434495,-79.2459344
MLS Listing,,Single Family Residential,646 Sunland Dr Lot 67,Knightdale,NC,27545,399559,4,3.5,Union Station,2768,7361,2019,88,144,38,Active,,,http://www.redfin.com/NC/Knightdale/646-Sunland-Dr-27545/home/160381856,TMLS,2235047,N,Y,35.7950725,-78.467615
MLS Listing,,Vacant Land,TBD Ferguson Rd,Chapel Hill,NC,27516,47000,,,Orange,,267000,,89,,,Active,,,http://www.redfin.com/NC/Bingham/TBD-Ferguson-Rd-27516/home/160376971,TMLS,2235044,N,Y,35.891875202821,-79.1542380241394
MLS Listing,,Vacant Land,246 Jubal Reeves Cir #1428,Mount Gilead,NC,27306,159900,,,Mount Gilead,,35719,,89,,32,Active,,,http://www.redfin.com/NC/Mount-Gilead/246-Jubal-Reeves-Cir-27306/unit-1428/home/160421157,CMLS,3470566,N,Y,35.2148671,-80.0022784
MLS Listing,,Single Family Residential,6200 Bogues Way,Gibsonville,NC,27249,324500,4,3.5,Sedalia Glen,,,2006,89,,,Active,,,http://www.redfin.com/NC/Gibsonville/6200-Bogues-Way-27249/home/94568224,Triad MLS,916022,N,Y,36.086006,-79.6198438
MLS Listing,,Vacant Land,909 S Market St,Benson,NC,27504,399900,,,Johnston,,636412,,89,,,Active,,,http://www.redfin.com/NC/Benson/909-S-Market-St-27504/home/160374800,TMLS,2235025,N,Y,35.373202,-78.552802
MLS Listing,,Vacant Land,122 Mayan Dr,Louisburg,NC,27549,6000,,,Lake Royale,,19166,,89,,71,Active,,,http://www.redfin.com/NC/Louisburg/122-Mayan-Dr-27549/home/145560657,TMLS,2235014,N,Y,35.9666937,-78.1930592
MLS Listing,,Single Family Residential,232 Cahors Trl,Holly Springs,NC,27540,434440,4,3.5,Holly Pointe,3077,8363,2019,89,141,44,Active,,,http://www.redfin.com/NC/Holly-Springs/232-Cahors-Trl-27540/home/161242859,TMLS,2235001,N,Y,35.6266591,-78.8766686
MLS Listing,,Single Family Residential,1539 Lovett St,Greensboro,NC,27403,58000,3,1.0,,,,1953,89,,,Active,,,http://www.redfin.com/NC/Greensboro/1539-Lovett-St-27403/home/94599123,Triad MLS,915584,N,Y,36.050011,-79.8151632
MLS Listing,,Townhouse,815 Tunisian Dr,Apex,NC,27523,313000,3,3.5,Wake,2245,1742,2017,89,139,119,Active,,,http://www.redfin.com/NC/Apex/815-Tunisian-Dr-27523/home/112980671,TMLS,2234993,N,Y,35.7508537,-78.8882088
MLS Listing,,Vacant Land,Lot 0 N Nc Highway 87,Pittsboro,NC,27312,600000,,,Chatham,,1742400,,89,,,Active,,,http://www.redfin.com/NC/Pittsboro/Lot-0-N-Nc-Highway-87-27312/home/160373093,TMLS,2234992,N,Y,35.801707016071,-79.2521674926758
MLS Listing,,Single Family Residential,1521 Olive Chapel Rd,Apex,NC,27502,659900,4,3.5,Chapel Ridge Estates,3929,20473,2015,89,168,30,Active,,,http://www.redfin.com/NC/Apex/1521-Olive-Chapel-Rd-27502/home/59277768,TMLS,2234991,N,Y,35.7365395,-78.888984
MLS Listing,,Vacant Land,1319 Berea Rd,Rougemont,NC,27572,64950,,,Person,,444311,,89,,,Active,,,http://www.redfin.com/NC/Rougemont/1319-Berea-Rd-27572/home/44438724,TMLS,2234985,N,Y,36.2706962,-78.8107548
MLS Listing,,Single Family Residential,794 Chapel Rdg,Pittsboro,NC,27312,495000,3,2.5,Chapel Ridge,2877,17859,2019,89,172,73,Active,,,http://www.redfin.com/NC/Pittsboro/794-Chapel-Ridge-Dr-27312/home/41364718,TMLS,2234984,N,Y,35.783308,-79.225539
MLS Listing,,Townhouse,1027 Flagler St,Durham,NC,27713,299000,3,2.5,Durham,2027,3049,2018,89,148,120,Active,May-2-2019 01:00 PM,May-2-2019 05:00 PM,http://www.redfin.com/NC/Durham/1027-Flagler-St-27713/home/160372832,TMLS,2234978,N,Y,35.9111253773473,-78.9174165687561
MLS Listing,,Townhouse,305 Circle Park Pl,Chapel Hill,NC,27517-8164,949900,4,5.5,Summit Park,4037,,2005,89,235,396,Active,,,http://www.redfin.com/NC/Chapel-Hill/305-Circle-Park-Pl-27517/home/44420529,TMLS,2234974,N,Y,35.9088068,-79.0129698
MLS Listing,,Vacant Land,Jones Ferry Rd,Chapel Hill,NC,27516,449500,,,Orange,,261360,,89,,,Active,,,http://www.redfin.com/NC/Chapel-Hill/Jones-Ferry-Rd-Unknown/home/41364438,TMLS,2234972,N,Y,35.865706,-79.141229
MLS Listing,,Single Family Residential,5217 Crooked Bluff Ln,Fuquay Varina,NC,26526,400000,4,3.5,Crooked Creek,3278,21780,2004,89,122,42,Active,,,http://www.redfin.com/NC/Fuquay-Varina/5217-Crooked-Bluff-Ln-27526/home/41263189,TMLS,2234971,N,Y,35.6346435,-78.735611
MLS Listing,,Single Family Residential,4025 Jonesville Rd,Wake Forest,NC,27587,199900,3,1.5,Wake,1864,31798,1960,89,107,,Active,,,http://www.redfin.com/NC/Wake-Forest/4025-Jonesville-Rd-27587/home/41179246,TMLS,2234967,N,Y,35.8962232,-78.4783246
MLS Listing,,Vacant Land,1021 Sagamore Dr,Louisburg,NC,27549,95000,,,Lake Royale,,20908,,89,,,Active,,,http://www.redfin.com/NC/Louisburg/1021-Sagamore-Dr-27549/home/44289927,TMLS,2234959,N,Y,35.9572041,-78.1862171
MLS Listing,,Single Family Residential,234 Tayside St,Clayton,NC,27520,515000,5,4.5,Johnston,4064,27355,2018,89,127,50,Active,,,http://www.redfin.com/NC/Clayton/234-Tayside-St-27520/home/145294559,TMLS,2234950,N,Y,35.5792379,-78.525969
MLS Listing,,Single Family Residential,1100 Double Oaks Rd,Greensboro,NC,27410,529000,4,3.5,,,,2005,90,,,Active,,,http://www.redfin.com/NC/Greensboro/1100-Double-Oaks-Rd-27410/home/94565058,Triad MLS,916132,N,Y,36.0993335,-79.862649
MLS Listing,,Single Family Residential,1190 Rogers Farm Rd,Wake Forest,NC,27587,579000,4,5.0,The Preserve at Smith Creek,4078,56628,2018,90,142,52,Active,,,http://www.redfin.com/NC/Wake-Forest/1190-Rogers-Farm-Rd-27587/home/144335216,TMLS,2234941,N,Y,36.0880559,-78.5894104
MLS Listing,,Single Family Residential,129 Westongate Way,Cary,NC,27513,899000,6,5.5,Governors Row,5970,12632,2008,90,151,88,Active,May-4-2019 01:00 PM,May-4-2019 03:00 PM,http://www.redfin.com/NC/Cary/129-Westongate-Way-27513/home/41326049,TMLS,2234939,N,Y,35.8134232,-78.7819963
MLS Listing,,Vacant Land,Lot 21 Big Branch Rd,Chapel Hill,NC,27516,156000,,,Southwest Acres,,566280,,90,,,Active,,,http://www.redfin.com/NC/Bingham/Lot-21-Big-Branch-Rd-27516/home/160372031,TMLS,2234937,N,Y,35.9042003561355,-79.2521733675279
MLS Listing,,Single Family Residential,1602 Jarvis St,Raleigh,NC,27608-2213,1649900,5,5.5,Hayes Barton,5160,10018,2018,90,320,,Active,May-5-2019 02:00 PM,May-5-2019 04:00 PM,http://www.redfin.com/NC/Raleigh/1602-Jarvis-St-27608/home/113715255,TMLS,2234936,N,Y,35.8016546,-78.6515994
MLS Listing,,Vacant Land,6.5+/- Acs. Faulkner Town Rd,Henderson,NC,27537,42250,,,Vance,,283140,,90,,,Active,,,http://www.redfin.com/NC/Sandy-Creek/6-5-Acs-Faulkner-Town-Rd-27537/home/160371947,TMLS,2234933,N,Y,36.3503,-78.3923
MLS Listing,,Vacant Land,Lot 22 Big Branch Rd,Chapel Hill,NC,27516,120000,,,Southwest Acres,,435600,,90,,,Active,,,http://www.redfin.com/NC/Bingham/Lot-22-Big-Branch-Rd-27516/home/160371474,TMLS,2234921,N,Y,35.9031373735978,-79.2532254571851
MLS Listing,,Mobile/Manufactured Home,5745 Tobacco Rd,Trinity,NC,27370,57000,2,2.0,,,,2000,90,,,Active,,,http://www.redfin.com/NC/Trinity/5745-Tobacco-Rd-27370/home/94817863,Triad MLS,915533,N,Y,35.865526,-79.920779
MLS Listing,,Single Family Residential,609 Ancient Oaks Dr,Holly Springs,NC,27540,469000,5,4.0,Wake,3235,6534,2015,90,145,42,Active,May-4-2019 02:00 PM,May-4-2019 04:00 PM,http://www.redfin.com/NC/Holly-Springs/609-Ancient-Oaks-Dr-27540/home/88368272,TMLS,2234912,N,Y,35.6620452,-78.8802162
MLS Listing,,Single Family Residential,214 College St,Oxford,NC,27565,220000,4,3.0,Granville,3224,15246,1904,90,68,,Active,,,http://www.redfin.com/NC/Oxford/214-College-St-27565/home/40971871,TMLS,2234904,N,Y,36.314327,-78.5906356
MLS Listing,,Vacant Land,5502 Rutgers Rd,Greensboro,NC,27407,4500,,,Greensboro,,,,90,,,Active,,,http://www.redfin.com/NC/Greensboro/5502-Rutgers-Rd-27407/home/94681425,Triad MLS,916121,N,Y,35.97282,-79.87208
MLS Listing,,Vacant Land,317 N Smith St,Clayton,NC,27520,65000,,,Lincoln Heights,,41817,,90,,,Active,,,http://www.redfin.com/NC/Clayton/317-N-Smith-St-27520/home/160371214,TMLS,2234894,N,Y,35.6495181,-78.4521313
MLS Listing,,Vacant Land,1315 Burnetts Chapel Rd,Greensboro,NC,27406,119000,,,Greensboro,,,,90,,,Active,,,http://www.redfin.com/NC/Greensboro/1315-Burnetts-Chapel-Rd-27406/home/94680236,Triad MLS,915692,N,Y,35.9515835,-79.8445147
MLS Listing,,Townhouse,5800 Cardinal Way,Greensboro,NC,27410,189500,3,3.0,Cardinal Manor,,,1980,90,,231,Active,,,http://www.redfin.com/NC/Greensboro/5800-Cardinal-Way-27410/home/94686222,Triad MLS,916075,N,Y,36.1320186,-79.9142261
MLS Listing,,Single Family Residential,52 Chapel Lawn Ave #1811,Chapel Hill,NC,27516,425000,4,3.5,Briar Chapel,2295,3179,2019,90,185,170,Active,,,http://www.redfin.com/NC/Baldwin/52-Chapel-Lawn-Ave-27516/unit-1811/home/160370946,TMLS,2234876,N,Y,35.8241,-79.12
MLS Listing,,Single Family Residential,1816 Yamacraw Dr,Knightdale,NC,27545,420000,3,3.5,Savannah Oaks,3095,41817,2019,90,136,38,Active,,,http://www.redfin.com/NC/Knightdale/1816-Yamacraw-Dr-27545/home/160370901,TMLS,2234873,N,Y,35.833549,-78.467391
MLS Listing,,Single Family Residential,224 Cahors Trl,Holly Springs,NC,27540,398740,4,3.5,Holly Pointe,2624,8145,2019,90,152,44,Active,,,http://www.redfin.com/NC/Holly-Springs/224-Cahors-Trl-27540/home/161242902,TMLS,2234870,N,Y,35.6266591,-78.8766686
MLS Listing,,Single Family Residential,7133 Cove Lake Dr,Wake Forest,NC,27587,799000,5,4.5,The Cove at Falls Lake,4907,80150,2015,90,163,163,Active,,,http://www.redfin.com/NC/Wake-Forest/7133-Cove-Lake-Dr-27587/home/59280891,TMLS,2234866,N,Y,35.974875,-78.597792
MLS Listing,,Vacant Land,1000 Phoenix Pl,Raleigh,NC,27610,275000,,,Lockwood,,108900,,90,,,Active,,,http://www.redfin.com/NC/Raleigh/1000-Hill-Pl-27613/home/146835218,TMLS,2234864,N,Y,35.794556,-78.605204
MLS Listing,,Single Family Residential,298 Parrish Memorial Rd,Selma,NC,27576,203900,3,2.5,Cardinal Pointe,2004,42253,2002,90,102,,Active,,,http://www.redfin.com/NC/Selma/298-Parrish-Memorial-Rd-27576/home/43718690,TMLS,2234860,N,Y,35.5236189,-78.189395
MLS Listing,,Vacant Land,5500 Rutgers Rd,Greensboro,NC,27407,4500,,,Groometown,,,,90,,,Active,,,http://www.redfin.com/NC/Greensboro/5500-Rutgers-Rd-27407/home/94681424,Triad MLS,916100,N,Y,35.973102,-79.872054
MLS Listing,,Single Family Residential,1 Covington Ln,Durham,NC,27712,490000,3,3.0,Treyburn,2863,27921,2001,90,171,46,Active,,,http://www.redfin.com/NC/Durham/1-Covington-Ln-27712/home/43584249,TMLS,2234854,N,Y,36.1270671,-78.8637649
MLS Listing,,Single Family Residential,1410 Dollar Ave,Durham,NC,27701-1122,675000,4,3.0,Trinity Park,2561,8145,1939,90,264,,Active,,,http://www.redfin.com/NC/Durham/1410-Dollar-Ave-27701/home/43521937,TMLS,2234857,N,Y,36.0158061,-78.9092425
MLS Listing,,Single Family Residential,237 Cahors Trl,Holly Springs,NC,27540,464620,5,3.0,Holly Pointe,4035,10628,2019,90,115,44,Active,,,http://www.redfin.com/NC/Holly-Springs/237-Cahors-Trl-27540/home/161241631,TMLS,2234855,N,Y,35.6269676,-78.8761807
MLS Listing,,Single Family Residential,6069 Burlington Rd,Gibsonville,NC,27249,292560,3,1.0,Guilford,2040,827640,1850,90,143,,Active,,,http://www.redfin.com/NC/Gibsonville/6069-Burlington-Rd-27249/home/94664668,TMLS,2234850,N,Y,36.0722809,-79.630722
MLS Listing,,Single Family Residential,9229 Yardley Town Dr,Wake Forest,NC,27587,414853,3,3.5,Franklin,2500,29185,2019,90,166,85,Active,,,http://www.redfin.com/NC/Wake-Forest/9229-Yardley-Town-DR-27587/home/160370536,TMLS,2234847,N,Y,36.0340057680756,-78.6483629638672
MLS Listing,,Vacant Land,891 Danbury Bridge Rd,Madison,NC,27025,114700,,,Indian River Acres,,,,90,,,Active,,,http://www.redfin.com/NC/Madison/891-Danbury-Bridge-Rd-27025/home/160370534,Triad MLS,916065,N,Y,36.393172,-79.880276
MLS Listing,,Mobile/Manufactured Home,117 Sagamore Dr,Louisburg,NC,27549,159900,1,1.0,Lake Royale,396,35501,2016,90,404,75,Active,,,http://www.redfin.com/NC/Louisburg/117-Sagamore-Dr-27549/home/44524607,TMLS,2234835,N,Y,35.9929106,-78.2105289
MLS Listing,,Single Family Residential,9220 Yardley Town Dr,Wake Forest,NC,27587,410328,3,3.5,Franklin,2500,54450,2019,90,164,85,Active,,,http://www.redfin.com/NC/Wake-Forest/9220-Yardley-Dr-27587/home/160370354,TMLS,2234832,N,Y,35.9687,-78.5282
MLS Listing,,Townhouse,9120 White Eagle Ct,Raleigh,NC,27617,415000,3,2.5,Brier Creek Country Club,2820,3920,2002,90,147,299,Active,,,http://www.redfin.com/NC/Raleigh/9120-White-Eagle-Ct-27617/home/41269934,TMLS,2234828,N,Y,35.9073,-78.792559
MLS Listing,,Multi-Family (2-4 Unit),608 #C Quarry St,Raleigh,NC,27601,567650,6,5.0,Hunter Park,,7405,2013,90,,,Active,,,http://www.redfin.com/NC/Raleigh/608-Quarry-St-27601/home/41117615,TMLS,2234823,N,Y,35.7716888,-78.6235819
MLS Listing,,Vacant Land,0 Rosemont Rd,Asheboro,NC,27203,14900,,,Asheboro,,,,90,,,Active,,,http://www.redfin.com/NC/Asheboro/Rosemont-Rd-27203/home/44206013,Triad MLS,916079,N,Y,35.707095,-79.78093
MLS Listing,,Vacant Land,497 Gallagher's Way,Eden,NC,27288,28500,,,Eden,,,,90,,,Active,,,http://www.redfin.com/NC/Eden/497-Gallaghers-Way-27288/home/94781044,Triad MLS,915881,N,Y,36.495312,-79.7290079
MLS Listing,,Single Family Residential,2319 Ira Rd,Efland,NC,27243,385000,4,3.5,Orange,2688,143748,1999,90,143,,Active,,,http://www.redfin.com/NC/Efland/2319-Ira-Rd-27243/home/44413959,TMLS,2234795,N,Y,36.1200691,-79.1901661
MLS Listing,,Townhouse,2201 Landings Way,Raleigh,NC,27615,429900,3,3.5,The Landings at North Ridge,2462,3920,1983,90,175,345,Active,,,http://www.redfin.com/NC/Raleigh/2201-Landings-Way-27615/home/41144833,TMLS,2234794,N,Y,35.876064,-78.597982
MLS Listing,,Single Family Residential,1110 Ferndale Blvd,High Point,NC,27262,367000,4,2.5,Emerywood,,,1986,90,,,Active,,,http://www.redfin.com/NC/High-Point/1110-Ferndale-Blvd-27262/home/94711848,Triad MLS,916060,N,Y,35.9598506,-80.0288177
MLS Listing,,Single Family Residential,108 Heart Pine Dr,Wendell,NC,27591,244900,3,2.5,Johnston,1833,27007,2019,90,134,20,Active,,,http://www.redfin.com/NC/Wendell/108-Heart-Pine-Dr-Unknown/home/160369695,TMLS,2234790,N,Y,35.7232004762621,-78.3472037139892
MLS Listing,,Single Family Residential,13 Terracotta Way,Wendell,NC,27591,249900,3,2.5,Johnston,1853,29620,2019,90,135,20,Active,,,http://www.redfin.com/NC/Wendell/13-Terracotta-Way-Unknown/home/160369679,TMLS,2234789,N,Y,35.7229217501684,-78.3470964256286
MLS Listing,,Single Family Residential,123 Heart Pine Dr,Wendell,NC,27591,279900,3,3.0,Johnston,2254,34412,2019,90,124,20,Active,,,http://www.redfin.com/NC/Wendell/123-Heart-Pine-Dr-Unknown/home/160369667,TMLS,2234787,N,Y,35.7231307948301,-78.3469891372681
MLS Listing,,Vacant Land,1207 Kalon Dr,Browns Summit,NC,27214,55000,,,Browns Summit,,,,90,,,Active,,,http://www.redfin.com/NC/Browns-Summit/1207-Kalon-Dr-27214/home/94668555,Triad MLS,915869,N,Y,36.1620349,-79.7687252
MLS Listing,,Single Family Residential,70 Altimont St,Smithfield,NC,27577,184900,3,2.0,Johnston,1321,6969,2019,90,140,100,Active,,,http://www.redfin.com/NC/Smithfield/70-Altimont-St-27577/home/160369544,TMLS,2234772,N,Y,35.5099,-78.3478
MLS Listing,,Single Family Residential,1120 Tobacco Row Ct,Zebulon,NC,27597,424900,4,3.5,Wakefield Meadows,3200,35283,2017,90,133,29,Active,,,http://www.redfin.com/NC/Zebulon/1120-Tobacco-Row-Ct-27597/home/109589768,TMLS,2234770,N,Y,35.854621,-78.309629
MLS Listing,,Single Family Residential,1734 Horne Creek Dr,Durham,NC,27703,314900,2,2.0,Carolina Arbors,1436,6011,2015,90,219,193,Active,,,http://www.redfin.com/NC/Durham/1734-Horne-Creek-Dr-27703/home/103501257,TMLS,2234767,N,Y,35.9374874,-78.7827506
MLS Listing,,Single Family Residential,125 Mystic Pine Pl,Apex,NC,27539,625000,6,5.0,Woodcreek,4429,11325,2019,90,141,75,Active,,,http://www.redfin.com/NC/Apex/125-Mystic-Pine-Pl-27539/home/59280090,TMLS,2234765,N,Y,35.6734784,-78.8160855
MLS Listing,,Single Family Residential,257 Swann Trl,Clayton,NC,27527,309500,4,3.5,Riverwood Athletic Club,3202,14810,2012,90,97,68,Active,,,http://www.redfin.com/NC/Clayton/257-Swann-Trl-27527/home/44527802,TMLS,2234759,N,Y,35.6955511,-78.4305626
